CUSTOMER_ID,propensity_score,Strategy
OC00432136,0.68361527,Priority
WK00708093,0.68361527,Priority
EM01114865,0.68361527,Priority
EM00880182,0.68361527,Priority
WM00640291,0.68361527,Priority
EK00865558,0.68361527,Priority
WT00366262,0.68361527,Priority
MJ00749632,0.68361527,Priority
EG00322061,0.68361527,Priority
EF00684735,0.68361527,Priority
EE00852527,0.68361527,Priority
EO00854897,0.68361527,Priority
WX00860469,0.68361527,Priority
XA00440094,0.68361527,Priority
XA00880840,0.68361527,Priority
EA00925035,0.68361527,Priority
XB00656031,0.68361527,Priority
EA00641154,0.68361527,Priority
XC00932748,0.68361527,Priority
DX00830298,0.68361527,Priority
DW00699063,0.68361527,Priority
XG00453015,0.68361527,Priority
DU00752032,0.68361527,Priority
DU00303961,0.68361527,Priority
NW01124029,0.68361527,Priority
DR00628533,0.68361527,Priority
WZ00744223,0.68361527,Priority
HK00704521,0.68361527,Priority
WJ00806952,0.68361527,Priority
WH00850502,0.68361527,Priority
VE00450278,0.68361527,Priority
FM00709590,0.68361527,Priority
FL00797691,0.68361527,Priority
FK00772783,0.68361527,Priority
OF00832190,0.68361527,Priority
FJ00959997,0.68361527,Priority
FJ00864850,0.68361527,Priority
OF00442093,0.68361527,Priority
FI00929453,0.68361527,Priority
VK00433533,0.68361527,Priority
FH00873118,0.68361527,Priority
OE00923743,0.68361527,Priority
FG00704177,0.68361527,Priority
EP00436433,0.68361527,Priority
FF00916890,0.68361527,Priority
FE00773740,0.68361527,Priority
FD00825604,0.68361527,Priority
VP00700214,0.68361527,Priority
FB00640751,0.68361527,Priority
FA00792351,0.68361527,Priority
MH00442371,0.68361527,Priority
EY00810675,0.68361527,Priority
VV00874718,0.68361527,Priority
MH00842069,0.68361527,Priority
WA00955973,0.68361527,Priority
WC00665293,0.68361527,Priority
ET01118639,0.68361527,Priority
OC00642586,0.68361527,Priority
FF00625170,0.68361527,Priority
TA00552498,0.68361527,Priority
SZ00546531,0.68361527,Priority
OR00676311,0.68361527,Priority
KL00424449,0.68361527,Priority
LG00403599,0.68361527,Priority
QA00822488,0.68361527,Priority
KK00742956,0.68361527,Priority
KJ01121510,0.68361527,Priority
KJ00875335,0.68361527,Priority
LG00925081,0.68361527,Priority
KJ00640965,0.68361527,Priority
KI00832988,0.68361527,Priority
KG00742860,0.68361527,Priority
QF00708158,0.68361527,Priority
QF00790032,0.68361527,Priority
QF00797247,0.68361527,Priority
KL00603784,0.68361527,Priority
KF00672315,0.68361527,Priority
QI00865581,0.68361527,Priority
QK00336474,0.68361527,Priority
PE00471161,0.68361527,Priority
QK00657327,0.68361527,Priority
QK00866932,0.68361527,Priority
JZ00741210,0.68361527,Priority
JZ00374298,0.68361527,Priority
JY00908468,0.68361527,Priority
QN00705192,0.68361527,Priority
JX00441990,0.68361527,Priority
QT00655147,0.68361527,Priority
QU00674309,0.68361527,Priority
JR00773933,0.68361527,Priority
LH00764082,0.68361527,Priority
JP00447653,0.68361527,Priority
KM00357239,0.68361527,Priority
LF00745714,0.68361527,Priority
PJ00953707,0.68361527,Priority
KZ00906707,0.68361527,Priority
PK01112203,0.68361527,Priority
PL00756100,0.68361527,Priority
KY00374214,0.68361527,Priority
KX00672564,0.68361527,Priority
PN00396598,0.68361527,Priority
KW00942295,0.68361527,Priority
KW00758261,0.68361527,Priority
PO00656298,0.68361527,Priority
PP00651742,0.68361527,Priority
PP00950657,0.68361527,Priority
KU01121104,0.68361527,Priority
PG00676372,0.68361527,Priority
PI00300477,0.68361527,Priority
PH00708495,0.68361527,Priority
PR00481285,0.68361527,Priority
KR00866955,0.68361527,Priority
PT00941868,0.68361527,Priority
PU00451664,0.68361527,Priority
PH00301160,0.68361527,Priority
PU00557458,0.68361527,Priority
KQ00633469,0.68361527,Priority
KQ00629302,0.68361527,Priority
PU00794766,0.68361527,Priority
PG00829070,0.68361527,Priority
KO00547838,0.68361527,Priority
PY00341871,0.68361527,Priority
PH01113939,0.68361527,Priority
XK00984415,0.68361527,Priority
JO00773264,0.68361527,Priority
QY00872207,0.68361527,Priority
II00783874,0.68361527,Priority
IH00933270,0.68361527,Priority
LP00667126,0.68361527,Priority
SI00800971,0.68361527,Priority
LP00942343,0.68361527,Priority
SJ00291345,0.68361527,Priority
SM00687123,0.68361527,Priority
SM00740910,0.68361527,Priority
IB00410671,0.68361527,Priority
OU01121801,0.68361527,Priority
LQ00425703,0.68361527,Priority
IA00936379,0.68361527,Priority
IA00843013,0.68361527,Priority
IJ00457528,0.68361527,Priority
LQ00758984,0.68361527,Priority
LQ00947919,0.68361527,Priority
SP00815412,0.68361527,Priority
HY00761379,0.68361527,Priority
SR00437846,0.68361527,Priority
SR00754715,0.68361527,Priority
LR00675160,0.68361527,Priority
OT00845395,0.68361527,Priority
SS00436943,0.68361527,Priority
HW01113465,0.68361527,Priority
HV00831736,0.68361527,Priority
HU00734132,0.68361527,Priority
HU00428645,0.68361527,Priority
HQ00794726,0.68361527,Priority
LQ00933197,0.68361527,Priority
QY00799933,0.68361527,Priority
SF00475283,0.68361527,Priority
OV00771021,0.68361527,Priority
RB00741348,0.68361527,Priority
JL00943247,0.68361527,Priority
RC00900981,0.68361527,Priority
RD00760250,0.68361527,Priority
JI00392697,0.68361527,Priority
JH00819605,0.68361527,Priority
PA00638797,0.68361527,Priority
JF00856805,0.68361527,Priority
RI01123215,0.68361527,Priority
JD00422527,0.68361527,Priority
RQ00662909,0.68361527,Priority
RR00924261,0.68361527,Priority
RS00297127,0.68361527,Priority
IK00790328,0.68361527,Priority
IW00950602,0.68361527,Priority
RS00903109,0.68361527,Priority
IU00415451,0.68361527,Priority
RW00667165,0.68361527,Priority
IR00984305,0.68361527,Priority
IQ01119935,0.68361527,Priority
RZ00418942,0.68361527,Priority
LO00871889,0.68361527,Priority
RZ00861469,0.68361527,Priority
OV01110672,0.68361527,Priority
IO00680646,0.68361527,Priority
SA00309918,0.68361527,Priority
SB00817665,0.68361527,Priority
SD00959598,0.68361527,Priority
IW00699838,0.68361527,Priority
XL00689718,0.68361527,Priority
UO00845476,0.68361527,Priority
LB00942080,0.68361527,Priority
DB00630169,0.68361527,Priority
YE00870459,0.68361527,Priority
MW00455940,0.68361527,Priority
BW00769952,0.68361527,Priority
NL00758771,0.68361527,Priority
NL00832514,0.68361527,Priority
DB00743379,0.68361527,Priority
YF00927639,0.68361527,Priority
CY00675702,0.68361527,Priority
YG00778223,0.68361527,Priority
YG00879851,0.68361527,Priority
AN00414540,0.68361527,Priority
YH00855449,0.68361527,Priority
AM00829130,0.68361527,Priority
BW01125996,0.68361527,Priority
AM00700040,0.68361527,Priority
NL00666965,0.68361527,Priority
AP00375780,0.68361527,Priority
DL00797132,0.68361527,Priority
DL00666059,0.68361527,Priority
DK00958442,0.68361527,Priority
BS00731837,0.68361527,Priority
BS00846828,0.68361527,Priority
DG00966295,0.68361527,Priority
YC00312636,0.68361527,Priority
XW00689201,0.68361527,Priority
MW01126246,0.68361527,Priority
XX00306260,0.68361527,Priority
XX00750035,0.68361527,Priority
XY00840644,0.68361527,Priority
AR00860394,0.68361527,Priority
DD00793819,0.68361527,Priority
XW00868848,0.68361527,Priority
AM00453554,0.68361527,Priority
CW00758207,0.68361527,Priority
BY00728475,0.68361527,Priority
YT00898327,0.68361527,Priority
MT00924948,0.68361527,Priority
AD00654802,0.68361527,Priority
AD00435265,0.68361527,Priority
CM00295045,0.68361527,Priority
CL00670056,0.68361527,Priority
CF00879702,0.68361527,Priority
CH00466614,0.68361527,Priority
CH00758646,0.68361527,Priority
AB00965529,0.68361527,Priority
XN00850137,0.68361527,Priority
NP00471132,0.68361527,Priority
CI00758477,0.68361527,Priority
NP00399060,0.68361527,Priority
AC00452451,0.68361527,Priority
AD00817634,0.68361527,Priority
YQ00860686,0.68361527,Priority
AF00554949,0.68361527,Priority
NR00872494,0.68361527,Priority
BZ00797661,0.68361527,Priority
CV00326808,0.68361527,Priority
CU00657854,0.68361527,Priority
NN00377351,0.68361527,Priority
CT00834933,0.68361527,Priority
AI01124095,0.68361527,Priority
NN00870415,0.68361527,Priority
NO00645293,0.68361527,Priority
YL00821291,0.68361527,Priority
CC00667537,0.68361527,Priority
CQ00787894,0.68361527,Priority
YP00779696,0.68361527,Priority
YQ00741528,0.68361527,Priority
AG00817568,0.68361527,Priority
XS00480968,0.68361527,Priority
BQ00452149,0.68361527,Priority
CI00986477,0.68361527,Priority
DO01120948,0.68361527,Priority
AY00401395,0.68361527,Priority
XR00965849,0.68361527,Priority
BB00861464,0.68361527,Priority
BA00685126,0.68361527,Priority
BJ00843061,0.68361527,Priority
BE00930753,0.68361527,Priority
BG00391090,0.68361527,Priority
MY00870977,0.68361527,Priority
BK00696251,0.68361527,Priority
BH00985522,0.68361527,Priority
BO00556078,0.68361527,Priority
MN00868263,0.68361527,Priority
DM00906942,0.68361527,Priority
DM00923868,0.68361527,Priority
MX00738494,0.68361527,Priority
DN00873051,0.68361527,Priority
BC00455025,0.68361527,Priority
BP00414079,0.68361527,Priority
NS00771964,0.6838289,Priority
CC00450918,0.68388194,Priority
CG00354821,0.6839005,Priority
YE00665221,0.6839582,Priority
KY01122449,0.6840172,Priority
XN01116358,0.68401873,Priority
JE00437412,0.68410265,Priority
TT00862784,0.68410265,Priority
LU00900488,0.6844771,Priority
CJ00438520,0.6846013,Priority
QS00444534,0.6846074,Priority
OM00359918,0.6846519,Priority
SC00704597,0.68467695,Priority
IO00639195,0.68467695,Priority
IO00900716,0.68467695,Priority
YB00756982,0.68467695,Priority
IO01119831,0.68467695,Priority
SD00776610,0.68467695,Priority
BP00873733,0.68467695,Priority
AJ00771333,0.68467695,Priority
RH00661215,0.68467695,Priority
CB00353314,0.68467695,Priority
RH00809636,0.68467695,Priority
BK00431077,0.68467695,Priority
SF00917809,0.68467695,Priority
YA00774702,0.68467695,Priority
AC00936539,0.68467695,Priority
PO00787260,0.68467695,Priority
IH00789256,0.68467695,Priority
SI00651413,0.68467695,Priority
CC00771238,0.68467695,Priority
BD00677533,0.68467695,Priority
IG00687154,0.68467695,Priority
BB00687251,0.68467695,Priority
IP00755688,0.68467695,Priority
CA00706076,0.68467695,Priority
IP00939410,0.68467695,Priority
RX01123731,0.68467695,Priority
BZ00698126,0.68467695,Priority
YD00357791,0.68467695,Priority
RW00835320,0.68467695,Priority
YD00871765,0.68467695,Priority
RA00934307,0.68467695,Priority
RV01119975,0.68467695,Priority
PB00861416,0.68467695,Priority
RV00708785,0.68467695,Priority
IX00481711,0.68467695,Priority
RT00861178,0.68467695,Priority
AE00778400,0.68467695,Priority
QY00757326,0.68467695,Priority
RT00644136,0.68467695,Priority
IX00900519,0.68467695,Priority
LA00543155,0.68467695,Priority
RF00817683,0.68467695,Priority
IQ00624869,0.68467695,Priority
PQ00463371,0.68467695,Priority
RF00694853,0.68467695,Priority
SA00658123,0.68467695,Priority
PO00626522,0.68467695,Priority
IO00639195,0.68467695,Priority
PQ00427979,0.68467695,Priority
AK00433404,0.68467695,Priority
YW00849596,0.68467695,Priority
AK00671850,0.68467695,Priority
BZ00820333,0.68467695,Priority
IO00900716,0.68467695,Priority
IO01119831,0.68467695,Priority
RE00762596,0.68467695,Priority
IP00755688,0.68467695,Priority
IR00442777,0.68467695,Priority
RZ00461348,0.68467695,Priority
IP00939410,0.68467695,Priority
CD00626320,0.68467695,Priority
RM00909409,0.68467695,Priority
IH00789256,0.68467695,Priority
HW00862390,0.68467695,Priority
HW00879205,0.68467695,Priority
BG00793616,0.68467695,Priority
LA00543155,0.68467695,Priority
SS00664631,0.68467695,Priority
RU00827598,0.68467695,Priority
CH00807734,0.68467695,Priority
HW00862390,0.68467695,Priority
HW00879205,0.68467695,Priority
HX00698252,0.68467695,Priority
HX00698252,0.68467695,Priority
OV00874430,0.68467695,Priority
BG00685306,0.68467695,Priority
OW00661204,0.68467695,Priority
HX01121558,0.68467695,Priority
RV00708785,0.68467695,Priority
RT00861178,0.68467695,Priority
RV00883199,0.68467695,Priority
RW00835320,0.68467695,Priority
SC00704597,0.68467695,Priority
HO00941796,0.68467695,Priority
LG00759955,0.68467695,Priority
SB00908002,0.68467695,Priority
PJ00814393,0.68467695,Priority
SA01128645,0.68467695,Priority
SX00383193,0.68467695,Priority
SA00658123,0.68467695,Priority
RZ00461348,0.68467695,Priority
CI00644954,0.68467695,Priority
BI00530196,0.68467695,Priority
HV00431928,0.68467695,Priority
CH00847423,0.68467695,Priority
SU00435265,0.68467695,Priority
LA01128045,0.68467695,Priority
HV00431928,0.68467695,Priority
RT00644136,0.68467695,Priority
HX01121558,0.68467695,Priority
AC00936539,0.68467695,Priority
YX00989183,0.68467695,Priority
IA01117495,0.68467695,Priority
RP00839365,0.68467695,Priority
RP00734286,0.68467695,Priority
YX00694967,0.68467695,Priority
AE00778400,0.68467695,Priority
IB00692771,0.68467695,Priority
RO00783653,0.68467695,Priority
SM00817662,0.68467695,Priority
PN00875472,0.68467695,Priority
KW00667391,0.68467695,Priority
IX00930607,0.68467695,Priority
KW00459859,0.68467695,Priority
SL00334881,0.68467695,Priority
SK00551137,0.68467695,Priority
CF00879904,0.68467695,Priority
IA00899095,0.68467695,Priority
XW00813592,0.68467695,Priority
IB00692771,0.68467695,Priority
CG01122165,0.68467695,Priority
RS00841905,0.68467695,Priority
RS00765556,0.68467695,Priority
LE00748892,0.68467695,Priority
SP00812071,0.68467695,Priority
BI00530196,0.68467695,Priority
BG00685306,0.68467695,Priority
SJ00827036,0.68467695,Priority
IA00450933,0.68467695,Priority
LD00792605,0.68467695,Priority
IA00450933,0.68467695,Priority
IA00899095,0.68467695,Priority
BI00841540,0.68467695,Priority
SP00287762,0.68467695,Priority
IA01117495,0.68467695,Priority
SO00915630,0.68467695,Priority
SP00744809,0.68467695,Priority
AL01119329,0.68467695,Priority
PE00694865,0.68467695,Priority
RS00765556,0.68467695,Priority
KD00941058,0.68467695,Priority
PV00669784,0.68467695,Priority
PU01125220,0.68467695,Priority
QM00679660,0.68467695,Priority
KA00461314,0.68467695,Priority
KE00866854,0.68467695,Priority
KE00874583,0.68467695,Priority
QL00357618,0.68467695,Priority
AR00875428,0.68467695,Priority
KB00704088,0.68467695,Priority
KN00935277,0.68467695,Priority
AJ00771333,0.68467695,Priority
AO00850749,0.68467695,Priority
KM00960816,0.68467695,Priority
YK00751462,0.68467695,Priority
AR00655377,0.68467695,Priority
BO00810917,0.68467695,Priority
BT01124593,0.68467695,Priority
QN00759714,0.68467695,Priority
QU00845382,0.68467695,Priority
PV00669784,0.68467695,Priority
JS00473490,0.68467695,Priority
AR00655377,0.68467695,Priority
KP00347150,0.68467695,Priority
JS00681444,0.68467695,Priority
JW00391491,0.68467695,Priority
JX00441879,0.68467695,Priority
QB00315357,0.68467695,Priority
QR00366372,0.68467695,Priority
JY00673896,0.68467695,Priority
QQ00446010,0.68467695,Priority
BV00411763,0.68467695,Priority
KA00461314,0.68467695,Priority
JY00673896,0.68467695,Priority
YK00304236,0.68467695,Priority
QD00820329,0.68467695,Priority
KH00807879,0.68467695,Priority
KD00941058,0.68467695,Priority
PN00875472,0.68467695,Priority
QE00366161,0.68467695,Priority
KH00807879,0.68467695,Priority
QD00829104,0.68467695,Priority
BP00695243,0.68467695,Priority
BR00905264,0.68467695,Priority
KI00852943,0.68467695,Priority
KP00267148,0.68467695,Priority
KP00347150,0.68467695,Priority
AM00929601,0.68467695,Priority
AM00849709,0.68467695,Priority
KP00808163,0.68467695,Priority
AV00665276,0.68467695,Priority
YO00833120,0.68467695,Priority
QB00315357,0.68467695,Priority
PO00626522,0.68467695,Priority
YK00879726,0.68467695,Priority
KQ01122054,0.68467695,Priority
AN00764325,0.68467695,Priority
QH00673161,0.68467695,Priority
KE00866854,0.68467695,Priority
QH00352510,0.68467695,Priority
PQ00463371,0.68467695,Priority
KE00874583,0.68467695,Priority
PJ00814393,0.68467695,Priority
PQ00427979,0.68467695,Priority
YK00923068,0.68467695,Priority
KI00852943,0.68467695,Priority
AK00671850,0.68467695,Priority
AS00839132,0.68467695,Priority
QF00838606,0.68467695,Priority
PO00920738,0.68467695,Priority
PZ01123990,0.68467695,Priority
PO00787260,0.68467695,Priority
YM00914397,0.68467695,Priority
BY00472901,0.68467695,Priority
BV00645711,0.68467695,Priority
QE00366161,0.68467695,Priority
JE00738108,0.68467695,Priority
JE00869915,0.68467695,Priority
AM00929601,0.68467695,Priority
JF00747871,0.68467695,Priority
BL00648372,0.68467695,Priority
QO00469625,0.68467695,Priority
RH00661215,0.68467695,Priority
PF00547965,0.68467695,Priority
QN00759714,0.68467695,Priority
RG01113400,0.68467695,Priority
KW00459859,0.68467695,Priority
JK00639177,0.68467695,Priority
QN00449618,0.68467695,Priority
RF00817683,0.68467695,Priority
BL00815572,0.68467695,Priority
QQ00446010,0.68467695,Priority
JH00770315,0.68467695,Priority
JH00770315,0.68467695,Priority
JF00747871,0.68467695,Priority
YE01121957,0.68467695,Priority
IX00481711,0.68467695,Priority
IX00900519,0.68467695,Priority
IX00930607,0.68467695,Priority
QW00669492,0.68467695,Priority
YP00362448,0.68467695,Priority
IY00686467,0.68467695,Priority
KR01125135,0.68467695,Priority
RP00839365,0.68467695,Priority
RP00734286,0.68467695,Priority
QU00845382,0.68467695,Priority
IZ00899264,0.68467695,Priority
RO00783653,0.68467695,Priority
JE00869915,0.68467695,Priority
RM00909409,0.68467695,Priority
AM00849709,0.68467695,Priority
QD00829104,0.68467695,Priority
AN00764325,0.68467695,Priority
HO00941796,0.68467695,Priority
QH00673161,0.68467695,Priority
AO00850749,0.68467695,Priority
PU01125220,0.68467695,Priority
QH00623027,0.68467695,Priority
AS00839132,0.68467695,Priority
QH00352510,0.68467695,Priority
KP00808163,0.68467695,Priority
JO00787051,0.68467695,Priority
AR00875428,0.68467695,Priority
JP00691735,0.68467695,Priority
QF00838606,0.68467695,Priority
QX00646046,0.68467695,Priority
JS00473490,0.68467695,Priority
JS00681444,0.68467695,Priority
JQ00793726,0.68467695,Priority
JN01125604,0.68467695,Priority
QM00679660,0.68467695,Priority
JN00836711,0.68467695,Priority
YS00708404,0.68467695,Priority
BB00687251,0.68467695,Priority
JI00458802,0.68467695,Priority
RE00762596,0.68467695,Priority
JN00351577,0.68467695,Priority
YG00730071,0.68467695,Priority
QL00357618,0.68467695,Priority
QK00754970,0.68467695,Priority
JN00836711,0.68467695,Priority
JN01125604,0.68467695,Priority
YT00659790,0.68467695,Priority
JO00787051,0.68467695,Priority
JO00843867,0.68467695,Priority
BM00844665,0.68467695,Priority
JN00351577,0.68467695,Priority
RA00934307,0.68467695,Priority
JP00691735,0.68467695,Priority
RF00694853,0.68467695,Priority
DQ00757792,0.68467695,Priority
SZ00761590,0.68467695,Priority
EZ00673375,0.68467695,Priority
VU00700141,0.68467695,Priority
UU00909798,0.68467695,Priority
EZ00788899,0.68467695,Priority
WX00860580,0.68467695,Priority
UU00642310,0.68467695,Priority
FA00762483,0.68467695,Priority
WX00955928,0.68467695,Priority
CG01122165,0.68467695,Priority
US00645567,0.68467695,Priority
UR00940355,0.68467695,Priority
ER00285931,0.68467695,Priority
ER00664225,0.68467695,Priority
UR00743379,0.68467695,Priority
VR00841835,0.68467695,Priority
UQ00869077,0.68467695,Priority
VP00709723,0.68467695,Priority
VV00773201,0.68467695,Priority
DF00419594,0.68467695,Priority
VX00468110,0.68467695,Priority
VY00882068,0.68467695,Priority
CJ00936394,0.68467695,Priority
DI00674477,0.68467695,Priority
VG00941463,0.68467695,Priority
EQ00777384,0.68467695,Priority
ER00285931,0.68467695,Priority
WG00987178,0.68467695,Priority
ER00664225,0.68467695,Priority
ER00950602,0.68467695,Priority
WY00648290,0.68467695,Priority
WF00774583,0.68467695,Priority
ET00943178,0.68467695,Priority
XW00813592,0.68467695,Priority
EE00472673,0.68467695,Priority
EE00936715,0.68467695,Priority
VB00634782,0.68467695,Priority
EU00880980,0.68467695,Priority
VA00918299,0.68467695,Priority
EX00546807,0.68467695,Priority
WE00816937,0.68467695,Priority
WT00869148,0.68467695,Priority
WY00687667,0.68467695,Priority
ET00943178,0.68467695,Priority
YD00357791,0.68467695,Priority
UI00799347,0.68467695,Priority
VG00941463,0.68467695,Priority
FL00843438,0.68467695,Priority
FM00656316,0.68467695,Priority
UH00865712,0.68467695,Priority
CD00626320,0.68467695,Priority
CC00771238,0.68467695,Priority
FN00679664,0.68467695,Priority
FN00708797,0.68467695,Priority
UF00988861,0.68467695,Priority
FO00869275,0.68467695,Priority
VB00634782,0.68467695,Priority
VA00918299,0.68467695,Priority
FP00665025,0.68467695,Priority
VA00709408,0.68467695,Priority
FP01111114,0.68467695,Priority
UJ00478233,0.68467695,Priority
VI00688801,0.68467695,Priority
FJ00902556,0.68467695,Priority
XA00748298,0.68467695,Priority
VN00694475,0.68467695,Priority
YA00774702,0.68467695,Priority
UN00838852,0.68467695,Priority
UN00815979,0.68467695,Priority
UN00331781,0.68467695,Priority
YB00756982,0.68467695,Priority
VL00433071,0.68467695,Priority
UM00649664,0.68467695,Priority
UP00627348,0.68467695,Priority
UM00445473,0.68467695,Priority
EZ00673375,0.68467695,Priority
XA00350895,0.68467695,Priority
FI00737287,0.68467695,Priority
FI00857492,0.68467695,Priority
XA00434459,0.68467695,Priority
FA00762483,0.68467695,Priority
UK00552119,0.68467695,Priority
FJ00315483,0.68467695,Priority
CF00879904,0.68467695,Priority
VI00688801,0.68467695,Priority
WT00831662,0.68467695,Priority
DK00757189,0.68467695,Priority
DV00370339,0.68467695,Priority
CY00857845,0.68467695,Priority
DV00740904,0.68467695,Priority
WF00774583,0.68467695,Priority
DO00743902,0.68467695,Priority
WF00293414,0.68467695,Priority
WE00816937,0.68467695,Priority
DX00690652,0.68467695,Priority
XP00343059,0.68467695,Priority
DY00850597,0.68467695,Priority
DY00880998,0.68467695,Priority
DF00419594,0.68467695,Priority
WO00777415,0.68467695,Priority
CQ00404075,0.68467695,Priority
XP00649280,0.68467695,Priority
WO01117287,0.68467695,Priority
DN00749707,0.68467695,Priority
CY00802699,0.68467695,Priority
WG00987178,0.68467695,Priority
WH00470961,0.68467695,Priority
XG00856587,0.68467695,Priority
WL01121096,0.68467695,Priority
XN00394136,0.68467695,Priority
CS01125445,0.68467695,Priority
WN00410672,0.68467695,Priority
DP00861240,0.68467695,Priority
DS00349514,0.68467695,Priority
WJ00677017,0.68467695,Priority
CW00503056,0.68467695,Priority
XA00434459,0.68467695,Priority
XI00369665,0.68467695,Priority
CW00899101,0.68467695,Priority
CW00965849,0.68467695,Priority
WN00545508,0.68467695,Priority
XI00306680,0.68467695,Priority
CX00480968,0.68467695,Priority
CX00541126,0.68467695,Priority
XH00842430,0.68467695,Priority
CR00636716,0.68467695,Priority
DT00921806,0.68467695,Priority
XA00350895,0.68467695,Priority
DI00674477,0.68467695,Priority
EC00404482,0.68467695,Priority
VP00709723,0.68467695,Priority
WO01117287,0.68467695,Priority
VN00694475,0.68467695,Priority
VN00353264,0.68467695,Priority
DV00370339,0.68467695,Priority
VM01124008,0.68467695,Priority
WO00777415,0.68467695,Priority
DV00740904,0.68467695,Priority
DS00349514,0.68467695,Priority
DV01122227,0.68467695,Priority
DX00690652,0.68467695,Priority
VL00433071,0.68467695,Priority
DY00850597,0.68467695,Priority
CM00269565,0.68467695,Priority
WL01121096,0.68467695,Priority
DL00768512,0.68467695,Priority
DY00880998,0.68467695,Priority
VI00850385,0.68467695,Priority
WN00545508,0.68467695,Priority
YE01121957,0.68467695,Priority
EG01128562,0.68467695,Priority
DM00364569,0.68467695,Priority
CN00882281,0.68467695,Priority
DK00757189,0.68467695,Priority
VY00882068,0.68467695,Priority
WX00955928,0.68467695,Priority
WX00860580,0.68467695,Priority
DL00768512,0.68467695,Priority
DM00364569,0.68467695,Priority
VX00468110,0.68467695,Priority
EG00757483,0.68467695,Priority
EE00472673,0.68467695,Priority
VV00773201,0.68467695,Priority
EE00936715,0.68467695,Priority
DO00760295,0.68467695,Priority
VU00955604,0.68467695,Priority
XR00758317,0.68467695,Priority
VU00700141,0.68467695,Priority
DP00861240,0.68467695,Priority
DQ00757792,0.68467695,Priority
DN00749707,0.68467695,Priority
SD00776610,0.68467695,Priority
UE00677154,0.68467695,Priority
FI00857492,0.68467695,Priority
GV00798872,0.68467695,Priority
CN00882281,0.68467695,Priority
SX00383193,0.68467695,Priority
GW00696984,0.68467695,Priority
SW00877583,0.68467695,Priority
SW00758828,0.68467695,Priority
YS00708404,0.68467695,Priority
GW00855942,0.68467695,Priority
YT00659790,0.68467695,Priority
GX00705700,0.68467695,Priority
BP00695243,0.68467695,Priority
GV00798872,0.68467695,Priority
XP00343059,0.68467695,Priority
TO00825663,0.68467695,Priority
SU00435265,0.68467695,Priority
BO00810917,0.68467695,Priority
GW00696984,0.68467695,Priority
GS00668379,0.68467695,Priority
XN00394136,0.68467695,Priority
TR00667485,0.68467695,Priority
SZ00761590,0.68467695,Priority
TZ00681133,0.68467695,Priority
GJ00821586,0.68467695,Priority
TY00869705,0.68467695,Priority
TG00735978,0.68467695,Priority
TG00653994,0.68467695,Priority
BT01124593,0.68467695,Priority
GQ00484039,0.68467695,Priority
YM00914397,0.68467695,Priority
XP00649280,0.68467695,Priority
CR00636716,0.68467695,Priority
TV00943513,0.68467695,Priority
GS00668379,0.68467695,Priority
TC00923056,0.68467695,Priority
CQ00404075,0.68467695,Priority
TV00554462,0.68467695,Priority
TU00863973,0.68467695,Priority
GQ00484039,0.68467695,Priority
TS00681525,0.68467695,Priority
YO00833120,0.68467695,Priority
BV00411763,0.68467695,Priority
GX00705700,0.68467695,Priority
HA00643976,0.68467695,Priority
SK00551137,0.68467695,Priority
YX00989183,0.68467695,Priority
HI00739407,0.68467695,Priority
BK00431077,0.68467695,Priority
SJ00444355,0.68467695,Priority
SI00854245,0.68467695,Priority
HH00770692,0.68467695,Priority
SI00651413,0.68467695,Priority
HH00916285,0.68467695,Priority
HJ00848282,0.68467695,Priority
HK00667126,0.68467695,Priority
HI00739407,0.68467695,Priority
HK00762384,0.68467695,Priority
HJ00848282,0.68467695,Priority
SF00917809,0.68467695,Priority
HK00667126,0.68467695,Priority
BI00841540,0.68467695,Priority
HH00916285,0.68467695,Priority
HH00770692,0.68467695,Priority
SL00334881,0.68467695,Priority
BL00648372,0.68467695,Priority
HB00406316,0.68467695,Priority
CM00269565,0.68467695,Priority
TM00873822,0.68467695,Priority
HB00843519,0.68467695,Priority
HC00464432,0.68467695,Priority
TL00555856,0.68467695,Priority
HD00659679,0.68467695,Priority
SP00812071,0.68467695,Priority
SS00664631,0.68467695,Priority
HA00643976,0.68467695,Priority
TJ00916405,0.68467695,Priority
TJ00799632,0.68467695,Priority
XR00546508,0.68467695,Priority
BL00815572,0.68467695,Priority
SP00287762,0.68467695,Priority
SO00915630,0.68467695,Priority
XR00758317,0.68467695,Priority
HC00464432,0.68467695,Priority
SP00744809,0.68467695,Priority
GI00316335,0.68467695,Priority
UA00942251,0.68467695,Priority
CS01125445,0.68467695,Priority
US00645567,0.68467695,Priority
FN00845615,0.68467695,Priority
FO00869275,0.68467695,Priority
FV00883294,0.68467695,Priority
UR00743379,0.68467695,Priority
FW00424627,0.68467695,Priority
FP00665025,0.68467695,Priority
UQ00869077,0.68467695,Priority
CW00965849,0.68467695,Priority
FX00679830,0.68467695,Priority
TV00943513,0.68467695,Priority
FX01123917,0.68467695,Priority
UP00627348,0.68467695,Priority
TV00554462,0.68467695,Priority
TU00863973,0.68467695,Priority
LG00800378,0.68467695,Priority
FS00661105,0.68467695,Priority
TY00869705,0.68467695,Priority
FN00708797,0.68467695,Priority
FN00679664,0.68467695,Priority
BZ00698126,0.68467695,Priority
CY00857845,0.68467695,Priority
CY00802699,0.68467695,Priority
UD00418298,0.68467695,Priority
